surface,station,airfoil,point,x_m,y_m,z_m
wing,1,sd7037,15,0.538121,0.424131,0.032284
wing,1,sd7037,16,0.525605,0.424105,0.033025
wing,1,sd7037,17,0.513287,0.424088,0.033527
wing,1,sd7037,18,0.501276,0.424079,0.033764
wing,1,sd7037,19,0.489689,0.424081,0.033723
wing,1,sd7037,20,0.478631,0.424092,0.033395
wing,1,sd7037,21,0.468197,0.424114,0.032778
wing,1,sd7037,22,0.45848,0.424146,0.031873
wing,1,sd7037,23,0.449559,0.424187,0.030693
wing,1,sd7037,24,0.441509,0.424237,0.029253
wing,1,sd7037,25,0.434385,0.424296,0.027574
wing,1,sd7037,26,0.428229,0.424362,0.025686
wing,1,sd7037,27,0.423073,0.424434,0.023633
wing,1,sd7037,28,0.418935,0.424509,0.02148
wing,1,sd7037,29,0.415832,0.424585,0.019307
wing,1,sd7037,30,0.413779,0.424658,0.017204
wing,1,sd7037,31,0.412777,0.424724,0.015311
wing,1,sd7037,32,0.413045,0.424775,0.013854
wing,1,sd7037,33,0.414758,0.424815,0.012729
wing,1,sd7037,34,0.417866,0.424849,0.011751
wing,1,sd7037,35,0.422311,0.424876,0.010959
wing,1,sd7037,36,0.428048,0.424897,0.010364
wing,1,sd7037,37,0.435036,0.424911,0.009968
wing,1,sd7037,38,0.443209,0.424918,0.009759
wing,1,sd7037,39,0.452496,0.42492,0.009721
wing,1,sd7037,40,0.462801,0.424916,0.009835
wing,1,sd7037,41,0.474017,0.424907,0.010077
wing,1,sd7037,42,0.486023,0.424895,0.010422
wing,1,sd7037,43,0.498677,0.42488,0.010846
wing,1,sd7037,44,0.511838,0.424864,0.011325
wing,1,sd7037,45,0.525348,0.424846,0.011844
wing,1,sd7037,46,0.539049,0.424827,0.012384
wing,1,sd7037,47,0.552785,0.424808,0.012928
wing,1,sd7037,48,0.566396,0.424789,0.01346
wing,1,sd7037,49,0.579723,0.424771,0.013964
wing,1,sd7037,50,0.59261,0.424755,0.014421
wing,1,sd7037,51,0.604903,0.424742,0.014809
wing,1,sd7037,52,0.616442,0.424732,0.015107
wing,1,sd7037,53,0.627068,0.424725,0.015303
wing,1,sd7037,54,0.636634,0.424721,0.015399
wing,1,sd7037,55,0.644997,0.424721,0.015394
wing,1,sd7037,56,0.652031,0.424724,0.015311
wing,1,sd7037,57,0.657626,0.424729,0.015177
wing,1,sd7037,58,0.661695,0.424734,0.015023
wing,1,sd7037,59,0.66417,0.424739,0.014897
wing,1,sd7037,60,0.665,0.424741,0.014844
wing,2,sd7037,0,0.665,0.849481,0.029689
wing,2,sd7037,1,0.664369,0.849479,0.029769
wing,2,sd7037,2,0.662513,0.849469,0.030035
wing,2,sd7037,3,0.65951,0.849452,0.030527
wing,2,sd7037,4,0.655461,0.849427,0.031248
wing,2,sd7037,5,0.650478,0.849394,0.032178
wing,2,sd7037,6,0.644659,0.849356,0.033274
wing,2,sd7037,7,0.6381,0.849314,0.034475
wing,2,sd7037,8,0.630879,0.84927,0.035727
wing,2,sd7037,9,0.62307,0.849227,0.03697
wing,2,sd7037,10,0.61473,0.849185,0.038172
wing,2,sd7037,11,0.605938,0.849145,0.039321
wing,2,sd7037,12,0.596791,0.849107,0.0404
wing,2,sd7037,13,0.587397,0.849073,0.041386
wing,2,sd7037,14,0.577853,0.849042,0.042257
wing,2,sd7037,15,0.568261,0.849017,0.042985
wing,2,sd7037,16,0.558718,0.848997,0.04355
wing,2,sd7037,17,0.549326,0.848984,0.043933
wing,2,sd7037,18,0.540168,0.848977,0.044114
wing,2,sd7037,19,0.531334,0.848978,0.044083
wing,2,sd7037,20,0.522903,0.848987,0.043833
wing,2,sd7037,21,0.514947,0.849004,0.043362
wing,2,sd7037,22,0.507538,0.849028,0.042672
wing,2,sd7037,23,0.500737,0.849059,0.041772
wing,2,sd7037,24,0.494599,0.849097,0.040675
wing,2,sd7037,25,0.489167,0.849142,0.039394
wing,2,sd7037,26,0.484474,0.849192,0.037955
wing,2,sd7037,27,0.480542,0.849247,0.03639
wing,2,sd7037,28,0.477388,0.849305,0.034748
wing,2,sd7037,29,0.475022,0.849362,0.033091
wing,2,sd7037,30,0.473456,0.849418,0.031488
wing,2,sd7037,31,0.472692,0.849469,0.030044
wing,2,sd7037,32,0.472896,0.849508,0.028933
wing,2,sd7037,33,0.474202,0.849538,0.028076
wing,2,sd7037,34,0.476572,0.849564,0.02733
wing,2,sd7037,35,0.479961,0.849585,0.026726
wing,2,sd7037,36,0.484335,0.849601,0.026273
wing,2,sd7037,37,0.489663,0.849611,0.025971
wing,2,sd7037,38,0.495895,0.849617,0.025811
wing,2,sd7037,39,0.502976,0.849618,0.025783
wing,2,sd7037,40,0.510833,0.849615,0.025869
wing,2,sd7037,41,0.519385,0.849608,0.026054
wing,2,sd7037,42,0.528539,0.849599,0.026317
wing,2,sd7037,43,0.538187,0.849588,0.02664
wing,2,sd7037,44,0.548222,0.849575,0.027005
wing,2,sd7037,45,0.558522,0.849561,0.027401
wing,2,sd7037,46,0.568968,0.849547,0.027813
wing,2,sd7037,47,0.579442,0.849532,0.028228
wing,2,sd7037,48,0.589819,0.849518,0.028633
wing,2,sd7037,49,0.599981,0.849505,0.029018
wing,2,sd7037,50,0.609806,0.849493,0.029366
wing,2,sd7037,51,0.619179,0.849482,0.029662
wing,2,sd7037,52,0.627977,0.849474,0.029889
wing,2,sd7037,53,0.636079,0.849469,0.030039
wing,2,sd7037,54,0.643372,0.849467,0.030112
wing,2,sd7037,55,0.649749,0.849467,0.030108
wing,2,sd7037,56,0.655111,0.849469,0.030044
wing,2,sd7037,57,0.659378,0.849473,0.029942
wing,2,sd7037,58,0.66248,0.849477,0.029825
wing,2,sd7037,59,0.664367,0.84948,0.029729
wing,2,sd7037,60,0.665,0.849481,0.029689
wing,3,sd7037,0,0.665,0.955483,0.033393
wing,3,sd7037,1,0.664465,0.95548,0.033462
wing,3,sd7037,2,0.66289,0.955472,0.033687
wing,3,sd7037,3,0.660343,0.955458,0.034104
wing,3,sd7037,4,0.656908,0.955436,0.034716
wing,3,sd7037,5,0.652681,0.955409,0.035505
wing,3,sd7037,6,0.647745,0.955376,0.036435
wing,3,sd7037,7,0.642181,0.955341,0.037454
wing,3,sd7037,8,0.636055,0.955304,0.038515
wing,3,sd7037,9,0.629431,0.955267,0.03957
wing,3,sd7037,10,0.622356,0.955231,0.04059
wing,3,sd7037,11,0.614897,0.955197,0.041565
wing,3,sd7037,12,0.607139,0.955165,0.04248
wing,3,sd7037,13,0.59917,0.955136,0.043316
wing,3,sd7037,14,0.591073,0.95511,0.044055
wing,3,sd7037,15,0.582936,0.955088,0.044673
wing,3,sd7037,16,0.574841,0.955072,0.045152
wing,3,sd7037,17,0.566874,0.95506,0.045477
wing,3,sd7037,18,0.559105,0.955055,0.04563
wing,3,sd7037,19,0.551611,0.955056,0.045604
wing,3,sd7037,20,0.544459,0.955063,0.045392
wing,3,sd7037,21,0.53771,0.955077,0.044992
wing,3,sd7037,22,0.531425,0.955098,0.044407
wing,3,sd7037,23,0.525655,0.955124,0.043644
wing,3,sd7037,24,0.520449,0.955157,0.042713
wing,3,sd7037,25,0.515841,0.955195,0.041627
wing,3,sd7037,26,0.51186,0.955238,0.040405
wing,3,sd7037,27,0.508524,0.955284,0.039078
wing,3,sd7037,28,0.505848,0.955333,0.037685
wing,3,sd7037,29,0.503841,0.955382,0.03628
wing,3,sd7037,30,0.502513,0.955429,0.03492
wing,3,sd7037,31,0.501865,0.955472,0.033695
wing,3,sd7037,32,0.502038,0.955505,0.032753
wing,3,sd7037,33,0.503146,0.95553,0.032025
wing,3,sd7037,34,0.505157,0.955553,0.031393
wing,3,sd7037,35,0.508032,0.95557,0.03088
wing,3,sd7037,36,0.511742,0.955584,0.030496
wing,3,sd7037,37,0.516262,0.955593,0.03024
wing,3,sd7037,38,0.521549,0.955598,0.030104
wing,3,sd7037,39,0.527555,0.955598,0.03008
wing,3,sd7037,40,0.53422,0.955596,0.030153
wing,3,sd7037,41,0.541475,0.95559,0.03031
wing,3,sd7037,42,0.54924,0.955583,0.030533
wing,3,sd7037,43,0.557424,0.955573,0.030807
wing,3,sd7037,44,0.565937,0.955562,0.031117
wing,3,sd7037,45,0.574675,0.95555,0.031453
wing,3,sd7037,46,0.583536,0.955538,0.031802
wing,3,sd7037,47,0.592421,0.955526,0.032154
wing,3,sd7037,48,0.601224,0.955514,0.032498
wing,3,sd7037,49,0.609844,0.955503,0.032824
wing,3,sd7037,50,0.618179,0.955492,0.033119
wing,3,sd7037,51,0.62613,0.955483,0.033371
wing,3,sd7037,52,0.633593,0.955477,0.033563
wing,3,sd7037,53,0.640466,0.955472,0.03369
wing,3,sd7037,54,0.646653,0.95547,0.033752
wing,3,sd7037,55,0.652062,0.95547,0.033749
wing,3,sd7037,56,0.656611,0.955472,0.033695
wing,3,sd7037,57,0.660231,0.955475,0.033609
wing,3,sd7037,58,0.662862,0.955479,0.033509
wing,3,sd7037,59,0.664463,0.955481,0.033428
wing,3,sd7037,60,0.665,0.955483,0.033393
wing,4,sd7037,0,0.665,0.99939,0.034928
wing,4,sd7037,1,0.664552,0.999388,0.034985
wing,4,sd7037,2,0.663235,0.999381,0.035173
wing,4,sd7037,3,0.661104,0.999369,0.035523
wing,4,sd7037,4,0.658231,0.999351,0.036034
wing,4,sd7037,5,0.654694,0.999328,0.036695
wing,4,sd7037,6,0.650564,0.999301,0.037472
wing,4,sd7037,7,0.645909,0.999271,0.038325
wing,4,sd7037,8,0.640785,0.99924,0.039213
wing,4,sd7037,9,0.635243,0.999209,0.040096
wing,4,sd7037,10,0.629324,0.999179,0.040948
wing,4,sd7037,11,0.623084,0.999151,0.041764
wing,4,sd7037,12,0.616593,0.999124,0.042529
wing,4,sd7037,13,0.609926,0.9991,0.043229
wing,4,sd7037,14,0.603153,0.999078,0.043847
wing,4,sd7037,15,0.596345,0.99906,0.044364
wing,4,sd7037,16,0.589573,0.999046,0.044765
wing,4,sd7037,17,0.582907,0.999037,0.045037
wing,4,sd7037,18,0.576408,0.999032,0.045165
wing,4,sd7037,19,0.570139,0.999033,0.045143
wing,4,sd7037,20,0.564155,0.999039,0.044966
wing,4,sd7037,21,0.55851,0.999051,0.044632
wing,4,sd7037,22,0.553251,0.999068,0.044142
wing,4,sd7037,23,0.548424,0.99909,0.043503
wing,4,sd7037,24,0.544068,0.999117,0.042725
wing,4,sd7037,25,0.540213,0.999149,0.041816
wing,4,sd7037,26,0.536883,0.999185,0.040794
wing,4,sd7037,27,0.534093,0.999224,0.039684
wing,4,sd7037,28,0.531854,0.999264,0.038519
wing,4,sd7037,29,0.530175,0.999305,0.037343
wing,4,sd7037,30,0.529064,0.999345,0.036205
wing,4,sd7037,31,0.528522,0.999381,0.03518
wing,4,sd7037,32,0.528666,0.999409,0.034392
wing,4,sd7037,33,0.529593,0.99943,0.033783
wing,4,sd7037,34,0.531275,0.999448,0.033254
wing,4,sd7037,35,0.53368,0.999463,0.032826
wing,4,sd7037,36,0.536784,0.999475,0.032504
wing,4,sd7037,37,0.540566,0.999482,0.032289
wing,4,sd7037,38,0.544988,0.999486,0.032176
wing,4,sd7037,39,0.550013,0.999487,0.032156
wing,4,sd7037,40,0.55559,0.999485,0.032217
wing,4,sd7037,41,0.561659,0.99948,0.032348
wing,4,sd7037,42,0.568155,0.999473,0.032535
wing,4,sd7037,43,0.575002,0.999465,0.032764
wing,4,sd7037,44,0.582124,0.999456,0.033023
wing,4,sd7037,45,0.589434,0.999447,0.033304
wing,4,sd7037,46,0.596848,0.999436,0.033596
wing,4,sd7037,47,0.60428,0.999426,0.033891
wing,4,sd7037,48,0.611645,0.999416,0.034179
wing,4,sd7037,49,0.618857,0.999406,0.034452
wing,4,sd7037,50,0.625829,0.999398,0.034699
wing,4,sd7037,51,0.632481,0.999391,0.034909
wing,4,sd7037,52,0.638725,0.999385,0.03507
wing,4,sd7037,53,0.644475,0.999381,0.035176
wing,4,sd7037,54,0.649651,0.999379,0.035228
wing,4,sd7037,55,0.654176,0.999379,0.035225
wing,4,sd7037,56,0.657982,0.999381,0.03518
wing,4,sd7037,57,0.66101,0.999384,0.035108
wing,4,sd7037,58,0.663212,0.999386,0.035025
wing,4,sd7037,59,0.664551,0.999389,0.034957
wing,4,sd7037,60,0.665,0.99939,0.034928
vtail,0,naca0009,0,1.644482,-6.7e-05,5.4e-05
vtail,0,naca0009,1,1.644476,-6.8e-05,5.4e-05
vtail,0,naca0009,2,1.644459,-6.9e-05,5.5e-05
vtail,0,naca0009,3,1.644431,-7.2e-05,5.7e-05
vtail,0,naca0009,4,1.644391,-7.5e-05,6e-05
vtail,0,naca0009,5,1.64434,-7.9e-05,6.3e-05
vtail,0,naca0009,6,1.644278,-8.4e-05,6.7e-05
vtail,0,naca0009,7,1.644204,-9e-05,7.2e-05
vtail,0,naca0009,8,1.644119,-9.7e-05,7.7e-05
vtail,0,naca0009,9,1.644023,-0.000105,8.4e-05
vtail,0,naca0009,10,1.643916,-0.000114,9.1e-05
vtail,0,naca0009,11,1.643797,-0.000124,9.8e-05
vtail,0,naca0009,12,1.643667,-0.000134,0.000107
vtail,0,naca0009,13,1.643526,-0.000146,0.000116
vtail,0,naca0009,14,1.643374,-0.000158,0.000126
vtail,0,naca0009,15,1.643211,-0.000171,0.000136
vtail,0,naca0009,16,1.643037,-0.000185,0.000147
vtail,0,naca0009,17,1.642852,-0.0002,0.000159
vtail,0,naca0009,18,1.642655,-0.000216,0.000172
vtail,0,naca0009,19,1.642448,-0.000233,0.000185
vtail,0,naca0009,20,1.642231,-0.00025,0.000199
vtail,0,naca0009,21,1.642002,-0.000268,0.000213
vtail,0,naca0009,22,1.641763,-0.000287,0.000229
vtail,0,naca0009,23,1.641512,-0.000307,0.000244
vtail,0,naca0009,24,1.641252,-0.000328,0.000261
vtail,0,naca0009,25,1.640981,-0.000349,0.000278
vtail,0,naca0009,26,1.640699,-0.000371,0.000295
vtail,0,naca0009,27,1.640407,-0.000394,0.000313
vtail,0,naca0009,28,1.640104,-0.000417,0.000332
vtail,0,naca0009,29,1.639792,-0.000442,0.000351
vtail,0,naca0009,30,1.639469,-0.000467,0.000371
vtail,0,naca0009,31,1.639136,-0.000492,0.000392
vtail,0,naca0009,32,1.638793,-0.000519,0.000412
vtail,0,naca0009,33,1.63844,-0.000545,0.000434
vtail,0,naca0009,34,1.638077,-0.000573,0.000456
vtail,0,naca0009,35,1.637705,-0.000601,0.000478
vtail,0,naca0009,36,1.637323,-0.00063,0.000501
vtail,0,naca0009,37,1.636931,-0.000659,0.000524
vtail,0,naca0009,38,1.63653,-0.000689,0.000548
vtail,0,naca0009,39,1.636119,-0.000719,0.000572
vtail,0,naca0009,40,1.635699,-0.00075,0.000597
vtail,0,naca0009,41,1.63527,-0.000782,0.000622
vtail,0,naca0009,42,1.634832,-0.000813,0.000647
vtail,0,naca0009,43,1.634385,-0.000846,0.000673
vtail,0,naca0009,44,1.633929,-0.000879,0.000699
vtail,0,naca0009,45,1.633465,-0.000912,0.000725
vtail,0,naca0009,46,1.632991,-0.000945,0.000752
vtail,0,naca0009,47,1.63251,-0.00098,0.000779
vtail,0,naca0009,48,1.63202,-0.001014,0.000807
vtail,0,naca0009,49,1.631521,-0.001049,0.000834
vtail,0,naca0009,50,1.631015,-0.001084,0.000862
vtail,0,naca0009,51,1.630501,-0.001119,0.00089
vtail,0,naca0009,52,1.629978,-0.001155,0.000919
vtail,0,naca0009,53,1.629448,-0.001191,0.000947
vtail,0,naca0009,54,1.628911,-0.001227,0.000976
vtail,0,naca0009,55,1.628366,-0.001264,0.001005
vtail,0,naca0009,56,1.627813,-0.001301,0.001035
vtail,0,naca0009,57,1.627254,-0.001338,0.001064
vtail,0,naca0009,58,1.626687,-0.001375,0.001094
vtail,0,naca0009,59,1.626114,-0.001412,0.001123
vtail,0,naca0009,60,1.625533,-0.00145,0.001153
vtail,0,naca0009,61,1.624946,-0.001487,0.001183
vtail,0,naca0009,62,1.624353,-0.001525,0.001213
vtail,0,naca0009,63,1.623753,-0.001563,0.001243
vtail,0,naca0009,64,1.623147,-0.001601,0.001273
vtail,0,naca0009,65,1.622535,-0.001639,0.001304
vtail,0,naca0009,66,1.621917,-0.001677,0.001334
vtail,0,naca0009,67,1.621294,-0.001715,0.001364
vtail,0,naca0009,68,1.620664,-0.001753,0.001394
vtail,0,naca0009,69,1.62003,-0.001791,0.001425
vtail,0,naca0009,70,1.61939,-0.001829,0.001455
vtail,0,naca0009,71,1.618745,-0.001867,0.001485
vtail,0,naca0009,72,1.618095,-0.001905,0.001515
vtail,0,naca0009,73,1.61744,-0.001943,0.001545
vtail,0,naca0009,74,1.616781,-0.00198,0.001575
vtail,0,naca0009,75,1.616117,-0.002018,0.001605
vtail,0,naca0009,76,1.615449,-0.002055,0.001635
vtail,0,naca0009,77,1.614777,-0.002092,0.001664
vtail,0,naca0009,78,1.614101,-0.002129,0.001694
vtail,0,naca0009,79,1.613421,-0.002166,0.001723
vtail,0,naca0009,80,1.612738,-0.002202,0.001752
vtail,0,naca0009,81,1.612051,-0.002238,0.00178
vtail,0,naca0009,82,1.611361,-0.002274,0.001809
vtail,0,naca0009,83,1.610668,-0.00231,0.001837
vtail,0,naca0009,84,1.609972,-0.002345,0.001865
vtail,0,naca0009,85,1.609273,-0.00238,0.001893
vtail,0,naca0009,86,1.608571,-0.002414,0.00192
vtail,0,naca0009,87,1.607867,-0.002448,0.001948
vtail,0,naca0009,88,1.607161,-0.002482,0.001974
vtail,0,naca0009,89,1.606453,-0.002515,0.002001
vtail,0,naca0009,90,1.605743,-0.002548,0.002027
vtail,0,naca0009,91,1.605031,-0.00258,0.002052
vtail,0,naca0009,92,1.604318,-0.002612,0.002078
vtail,0,naca0009,93,1.603603,-0.002643,0.002102
vtail,0,naca0009,94,1.602887,-0.002674,0.002127
vtail,0,naca0009,95,1.602171,-0.002704,0.002151
vtail,0,naca0009,96,1.601453,-0.002733,0.002174
vtail,0,naca0009,97,1.600735,-0.002762,0.002197
vtail,0,naca0009,98,1.600016,-0.00279,0.002219
vtail,0,naca0009,99,1.599297,-0.002817,0.002241
vtail,0,naca0009,100,1.598578,-0.002844,0.002262
vtail,0,naca0009,101,1.59786,-0.00287,0.002283
vtail,0,naca0009,102,1.597141,-0.002895,0.002303
vtail,0,naca0009,103,1.596423,-0.002919,0.002322
vtail,0,naca0009,104,1.595705,-0.002943,0.002341
vtail,0,naca0009,105,1.594988,-0.002965,0.002359
vtail,0,naca0009,106,1.594273,-0.002987,0.002376
vtail,0,naca0009,107,1.593558,-0.003008,0.002393
vtail,0,naca0009,108,1.592845,-0.003028,0.002409
vtail,0,naca0009,109,1.592133,-0.003047,0.002424
vtail,0,naca0009,110,1.591423,-0.003065,0.002438
vtail,0,naca0009,111,1.590715,-0.003082,0.002452
vtail,0,naca0009,112,1.590009,-0.003099,0.002465
vtail,0,naca0009,113,1.589305,-0.003114,0.002477
vtail,0,naca0009,114,1.588603,-0.003128,0.002488
vtail,0,naca0009,115,1.587904,-0.003141,0.002498
vtail,0,naca0009,116,1.587208,-0.003153,0.002508
vtail,0,naca0009,117,1.586515,-0.003164,0.002517
vtail,0,naca0009,118,1.585825,-0.003173,0.002524
vtail,0,naca0009,119,1.585138,-0.003182,0.002531
vtail,0,naca0009,120,1.584454,-0.003189,0.002537
vtail,0,naca0009,121,1.583775,-0.003196,0.002542
vtail,0,naca0009,122,1.583099,-0.003201,0.002546
vtail,0,naca0009,123,1.582426,-0.003205,0.002549
vtail,0,naca0009,124,1.581758,-0.003207,0.002551
vtail,0,naca0009,125,1.581095,-0.003209,0.002552
vtail,0,naca0009,126,1.580435,-0.003209,0.002552
vtail,0,naca0009,127,1.579781,-0.003208,0.002551
vtail,0,naca0009,128,1.579131,-0.003205,0.002549
vtail,0,naca0009,129,1.578486,-0.003201,0.002547
vtail,0,naca0009,130,1.577846,-0.003196,0.002543
vtail,0,naca0009,131,1.577212,-0.00319,0.002537
vtail,0,naca0009,132,1.576582,-0.003182,0.002531
vtail,0,naca0009,133,1.575959,-0.003173,0.002524
vtail,0,naca0009,134,1.575341,-0.003163,0.002516
vtail,0,naca0009,135,1.574729,-0.003151,0.002507
vtail,0,naca0009,136,1.574123,-0.003138,0.002496
vtail,0,naca0009,137,1.573523,-0.003124,0.002485
vtail,0,naca0009,138,1.57293,-0.003108,0.002472
vtail,0,naca0009,139,1.572343,-0.003091,0.002459
vtail,0,naca0009,140,1.571762,-0.003073,0.002444
vtail,0,naca0009,141,1.571189,-0.003053,0.002428
vtail,0,naca0009,142,1.570622,-0.003032,0.002412
vtail,0,naca0009,143,1.570063,-0.003009,0.002394
vtail,0,naca0009,144,1.56951,-0.002985,0.002375
vtail,0,naca0009,145,1.568965,-0.00296,0.002355
vtail,0,naca0009,146,1.568428,-0.002933,0.002333
vtail,0,naca0009,147,1.567898,-0.002906,0.002311
vtail,0,naca0009,148,1.567375,-0.002876,0.002288
vtail,0,naca0009,149,1.566861,-0.002846,0.002264
vtail,0,naca0009,150,1.566354,-0.002814,0.002238
vtail,0,naca0009,151,1.565856,-0.002781,0.002212
vtail,0,naca0009,152,1.565366,-0.002747,0.002185
vtail,0,naca0009,153,1.564885,-0.002711,0.002156
vtail,0,naca0009,154,1.564411,-0.002674,0.002127
vtail,0,naca0009,155,1.563947,-0.002636,0.002097
vtail,0,naca0009,156,1.563491,-0.002596,0.002065
vtail,0,naca0009,157,1.563044,-0.002556,0.002033
vtail,0,naca0009,158,1.562606,-0.002514,0.002
vtail,0,naca0009,159,1.562177,-0.002471,0.001965
vtail,0,naca0009,160,1.561757,-0.002427,0.00193
vtail,0,naca0009,161,1.561346,-0.002381,0.001894
vtail,0,naca0009,162,1.560945,-0.002335,0.001857
vtail,0,naca0009,163,1.560553,-0.002287,0.001819
vtail,0,naca0009,164,1.560171,-0.002238,0.001781
vtail,0,naca0009,165,1.559799,-0.002189,0.001741
vtail,0,naca0009,166,1.559436,-0.002138,0.001701
vtail,0,naca0009,167,1.559083,-0.002086,0.001659
vtail,0,naca0009,168,1.55874,-0.002033,0.001617
vtail,0,naca0009,169,1.558407,-0.001979,0.001574
vtail,0,naca0009,170,1.558084,-0.001924,0.001531
vtail,0,naca0009,171,1.557772,-0.001869,0.001486
vtail,0,naca0009,172,1.557469,-0.001812,0.001441
vtail,0,naca0009,173,1.557177,-0.001754,0.001395
vtail,0,naca0009,174,1.556895,-0.001696,0.001349
vtail,0,naca0009,175,1.556624,-0.001636,0.001302
vtail,0,naca0009,176,1.556363,-0.001576,0.001254
vtail,0,naca0009,177,1.556113,-0.001515,0.001205
vtail,0,naca0009,178,1.555874,-0.001453,0.001156
vtail,0,naca0009,179,1.555645,-0.001391,0.001106
vtail,0,naca0009,180,1.555428,-0.001327,0.001056
vtail,0,naca0009,181,1.555221,-0.001263,0.001005
vtail,0,naca0009,182,1.555024,-0.001198,0.000953
vtail,0,naca0009,183,1.554839,-0.001133,0.000901
vtail,0,naca0009,184,1.554665,-0.001066,0.000848
vtail,0,naca0009,185,1.554502,-0.001,0.000795
vtail,0,naca0009,186,1.55435,-0.000932,0.000741
vtail,0,naca0009,187,1.554209,-0.000864,0.000687
vtail,0,naca0009,188,1.554079,-0.000795,0.000632
vtail,0,naca0009,189,1.55396,-0.000725,0.000577
vtail,0,naca0009,190,1.553853,-0.000655,0.000521
vtail,0,naca0009,191,1.553757,-0.000585,0.000465
vtail,0,naca0009,192,1.553672,-0.000514,0.000409
